TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,R
1.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,0.05,0.474903404712677
1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.35,0.6530314087867737
1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.25,0.6458609700202942
1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.4,0.6575202345848083
1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.15,0.6399560570716858
0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.05,0.5390463471412659
0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.25,0.5561903715133667
0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5787631273269653
0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.9,0.6086583137512207
3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.35,0.5073981285095215
3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.1,0.4838782250881195
3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.25,0.49773603677749634
3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.85,0.5433937311172485
2.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,0.55,0.5723876953125
2.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,0.85,0.5919285416603088
2.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,0.95,0.6000862121582031
2.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,0.3,0.5557276606559753
1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.55,0.5757362246513367
1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.75,0.5948460102081299
1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.35,0.5591621398925781
1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.7,0.5900782346725464
0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.9,0.6424685120582581
0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.15,0.5766858458518982
0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.2,0.5809202790260315
0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.05,0.567084550857544
2.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.4,0.5539958477020264
2.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.45,0.5576499104499817
2.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.3,0.5460745692253113
2.0,6.0,2.0,3.0,0.0,0.0,2.0,0.0,0.2,0.5381030440330505
2.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,0.15,0.5681645274162292
2.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,0.7,0.6278143525123596
2.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,0.45,0.6060777902603149
2.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,0.2,0.5743404626846313
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.85,0.5527762174606323
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.05,0.48341289162635803
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.75,0.5457519292831421
2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.65,0.5387057065963745
3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0.05,0.5706217288970947
3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0.6,0.6003463864326477
3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0.3,0.5849688053131104
3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0.45,0.5932056903839111
0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.8,0.6512975096702576
0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.2,0.5845862627029419
0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.7,0.6438227891921997
0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.45,0.6174923777580261
1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.05,0.5904467701911926
1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.1,0.5957752466201782
1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.8,0.6535996794700623
1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.2,0.6047654151916504
0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.35,0.6098378896713257
0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.85,0.6570584177970886
0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6271722912788391
0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.6445751786231995
3.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,0.3,0.43145042657852173
3.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,1.0,0.5016368627548218
3.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,0.55,0.4625237286090851
3.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,0.9,0.4914828836917877
3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.7,0.4829481244087219
3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.45,0.4531908631324768
3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.8,0.49130308628082275
3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.506315290927887
2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.95,0.606583297252655
2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.6045966744422913
2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.2,0.5693328976631165
2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.45,0.5839700102806091
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.8,0.6419270634651184
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.4,0.618657648563385
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.35,0.6162274479866028
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.9,0.6482051610946655
3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.8,0.6004148125648499
3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.85,0.6024606823921204
3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.1,0.5573843717575073
3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.65,0.5944761633872986
3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.9,0.5752453207969666
3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.7,0.5567009449005127
3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.05,0.4956483244895935
3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.8,0.5661452412605286
0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.5299518704414368
0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.1,0.48775240778923035
0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.8,0.5185115933418274
0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.15,0.49063703417778015
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.85,0.6601684093475342
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.8,0.6571882963180542
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.7,0.6514573693275452
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.15,0.6087629795074463
0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.85,0.5213907361030579
0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.15,0.44020888209342957
0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.4,0.46274468302726746
0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.8,0.5137832164764404
1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6,0.652398407459259
1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.35,0.6383821368217468
1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.630358874797821
1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.95,0.6644898056983948
1.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,0.45,0.5564955472946167
1.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,0.8,0.5768858790397644
1.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,0.9,0.5830961465835571
1.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,0.75,0.5739083886146545
1.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.9,0.577164888381958
1.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.7,0.5632200241088867
1.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.8,0.5702207684516907
1.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.25,0.5331776142120361
0.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,0.3,0.6057845950126648
0.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,0.45,0.6137875318527222
0.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,0.55,0.6193141341209412
0.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,0.05,0.5928760170936584
0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.5,0.49349433183670044
0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.8,0.510866105556488
0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.85,0.5137760043144226
0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.45,0.49069973826408386
1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.7,0.6622416973114014
1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.2,0.6324424743652344
1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.25,0.6349397301673889
1.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.9,0.6760379076004028
2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.8,0.5508338809013367
2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.9,0.5601943731307983
2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.55,0.5191890597343445
2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.85,0.5553714036941528
0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.8,0.6343713998794556
0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.6656950116157532
0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.6,0.5903818607330322
0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.75,0.6241756677627563
0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5757037401199341
0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5864399075508118
0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5935408473014832
0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.8,0.6083950996398926
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.6,0.5855756402015686
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.1,0.5598689317703247
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5811971426010132
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.75,0.5923163294792175
1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.4,0.5849989652633667
1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.95,0.6105599999427795
1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.15,0.573758065700531
1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.35,0.5828561782836914
2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,0.7,0.6008921265602112
2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,0.65,0.5955109000205994
2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,0.4,0.5665602087974548
2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,0.9,0.622028112411499
1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.9,0.6118502020835876
1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.7,0.6002893447875977
1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.6,0.5915708541870117
1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.75,0.6041296124458313
3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.7,0.5635046362876892
3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.55,0.5545530915260315
3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.25,0.5385072231292725
3.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.95,0.577207624912262
1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,0.6,0.6115121245384216
1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,0.8,0.6207345724105835
1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.6317452788352966
1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,0.75,0.6180838346481323
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.85,0.5581111907958984
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.55,0.5303959250450134
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.8,0.5533767938613892
3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5695943236351013
1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.9,0.6067292094230652
1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.8,0.5989167094230652
1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.7,0.5913752913475037
1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.6,0.5841167569160461
2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.05,0.5689491033554077
2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.75,0.6255433559417725
2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.95,0.642152726650238
2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.35,0.5943514704704285
3.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,0.2,0.5477017760276794
3.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,0.1,0.5428670048713684
3.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,0.55,0.5669296383857727
3.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,0.85,0.5866796970367432
2.0,5.0,1.0,2.0,1.0,0.0,3.0,1.0,0.2,0.5754405856132507
2.0,5.0,1.0,2.0,1.0,0.0,3.0,1.0,0.45,0.5968878269195557
2.0,5.0,1.0,2.0,1.0,0.0,3.0,1.0,0.8,0.6200490593910217
2.0,5.0,1.0,2.0,1.0,0.0,3.0,1.0,0.15,0.5707353949546814
3.0,6.0,0.0,3.0,1.0,2.0,3.0,1.0,0.2,0.49134549498558044
3.0,6.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.5365490913391113
3.0,6.0,0.0,3.0,1.0,2.0,3.0,1.0,0.3,0.5000131130218506
3.0,6.0,0.0,3.0,1.0,2.0,3.0,1.0,0.85,0.5316227078437805
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.5811805129051208
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5817632675170898
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.5816517472267151
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.5834014415740967
1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.95,0.640859842300415
1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.9,0.6375177502632141
1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.35,0.6037193536758423
1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.25,0.5987967848777771
1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.95,0.6246944069862366
1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.45,0.5778180956840515
1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.15,0.5537832379341125
1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.7,0.6010935306549072
0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.7,0.6292651891708374
0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6,0.6240358352661133
0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.25,0.597416877746582
0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.9,0.6410027146339417
0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.35,0.6140660643577576
0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.05,0.5811008810997009
0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.1,0.5866405963897705
0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.8,0.6482763886451721
0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.7,0.47763141989707947
0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.5139378309249878
0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.15,0.4284604489803314
0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.6,0.46726351976394653
2.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.45,0.5694591999053955
2.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.7,0.5847845673561096
2.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.5415655374526978
2.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,0.9,0.5949711799621582
1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.75,0.6236535310745239
1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.3,0.5979089140892029
1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.15,0.5882843732833862
1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.7,0.6197014451026917
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.1,0.6186844110488892
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.35,0.6313155293464661
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.15,0.6210834980010986
1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.6,0.6458775401115417
1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.05,0.6258888244628906
1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.9,0.6726118922233582
1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.3,0.6443001627922058
1.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,0.8,0.6684592962265015
1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.55,0.5704306960105896
1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.5459800362586975
1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5682005286216736
1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.5869083404541016
3.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.4,0.5111831426620483
3.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.75,0.5255458950996399
3.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.1,0.4938492178916931
3.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.3,0.5054059028625488
1.0,6.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.6386657953262329
1.0,6.0,2.0,0.0,1.0,3.0,2.0,0.0,0.8,0.6229957342147827
1.0,6.0,2.0,0.0,1.0,3.0,2.0,0.0,0.4,0.593039870262146
1.0,6.0,2.0,0.0,1.0,3.0,2.0,0.0,0.9,0.6303119659423828
2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.4,0.46804240345954895
2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.25,0.45177486538887024
2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.8,0.5090204477310181
2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.35,0.46266382932662964
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5215756893157959
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.1,0.4362696707248688
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.4,0.4705978333950043
3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.65,0.49672698974609375
2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.6083126068115234
2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.05,0.5700267553329468
2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.4,0.5986160635948181
2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.85,0.6352715492248535
1.0,6.0,0.0,4.0,0.0,2.0,1.0,1.0,0.1,0.5681264400482178
1.0,6.0,0.0,4.0,0.0,2.0,1.0,1.0,0.8,0.6153044104576111
1.0,6.0,0.0,4.0,0.0,2.0,1.0,1.0,0.7,0.6091854572296143
1.0,6.0,0.0,4.0,0.0,2.0,1.0,1.0,0.5,0.595546305179596
2.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.1,0.5990347862243652
2.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.95,0.669619619846344
2.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.6,0.6406135559082031
2.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.65,0.6447618007659912
2.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.55,0.595119059085846
2.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.2,0.5735464096069336
2.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.4,0.5879438519477844
2.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.1,0.5666446685791016
3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.25,0.5099960565567017
3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.35,0.5187135338783264
3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.95,0.5683703422546387
3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.45,0.5265570878982544
2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.55,0.5733057260513306
2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.45,0.5662453770637512
2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.8,0.5882715582847595
2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.15,0.544320821762085
2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.15,0.508885383605957
2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.1,0.5056042075157166
2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.95,0.5671992301940918
2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.85,0.5604866743087769
0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,0.3,0.5379576086997986
0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,0.6,0.5490618944168091
0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,0.55,0.5468921661376953
0.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,0.4,0.5411443710327148
1.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.75,0.6546633839607239
1.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.35,0.6269872784614563
1.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.3,0.623640775680542
1.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.25,0.6201321482658386
2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.55,0.6599225401878357
2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.15,0.6323030591011047
2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,0.6763818264007568
2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.8,0.6735318303108215
1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.55,0.6383906006813049
1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.95,0.6586719751358032
1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.9,0.6558955907821655
1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.65,0.6430321931838989
3.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.15,0.44723108410835266
3.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.85,0.5074349641799927
3.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.2,0.45201897621154785
3.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.7,0.49971121549606323
0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.6,0.5112904906272888
0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.7,0.520175039768219
0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.15,0.47177863121032715
0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.25,0.4779856503009796
2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.3,0.5672006011009216
2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.5,0.5822821259498596
2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.05,0.5494314432144165
2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.45,0.578842282295227
3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.15,0.5040513277053833
3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.45,0.5292220115661621
3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.35,0.5201925039291382
3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.6,0.5447144508361816
3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.35,0.5172967910766602
3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.85,0.5586962699890137
3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.45,0.5256576538085938
3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5296391844749451
3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.4,0.5961995124816895
3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.8,0.6227505803108215
3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.7,0.6147804260253906
3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.5,0.6014038324356079
1.0,6.0,2.0,1.0,1.0,0.0,3.0,1.0,0.9,0.6347947120666504
1.0,6.0,2.0,1.0,1.0,0.0,3.0,1.0,0.25,0.5961652398109436
1.0,6.0,2.0,1.0,1.0,0.0,3.0,1.0,0.4,0.6044687628746033
1.0,6.0,2.0,1.0,1.0,0.0,3.0,1.0,0.95,0.637921154499054
3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.9,0.5717161297798157
3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.1,0.49938321113586426
3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.95,0.5751878619194031
3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.7,0.5556949973106384
0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.4,0.5751206278800964
